Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Magnesium Stearate,Talc,Weight(mg),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Gum,Chitosan,Sodium saccharin,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,DISINTEGRATION_TIME
0.189008692,0.566914498,0.25,0.105263158,0.272727273,0.210106383,0.189189189,0.269305019,0.733610822,0.118678017,0,0.26793326,0.1,0.066666667,0.239130435,0.512048193,0.001119048,0.26741573,0.045268809,0.652622883,0,0.178571429,0,0,0,0,0,0,0.034246575,0,0,0.171467764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.527091117,0.412639405,0.625,0.736842105,0.545454545,0.820478723,0.5,0.922779923,0.578563996,0.098647972,0.222445898,0,0.062666667,0,0.144221968,0.373493976,0.000892857,0.389438202,0.048073071,0.640231309,0,0,0,0,0,0,0,0,0.060958904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.202462301,0.557620818,0.25,0.263157895,0.090909091,0.348404255,0.189189189,0.47972973,0.560874089,0.038557837,0.251635632,0.10230179,0.133333333,0.133333333,0.199084668,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0.068493151,0,0,0,0,0,0,0,0,0,0.046663556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.159933409,0.473977695,0.25,0.105263158,0.227272727,0.18018617,0.162162162,0.251930502,0.82830385,0.008512769,0.075490689,0.123005724,0.033333333,0.016666667,0.084668192,0.312048193,0.000653571,0.126741573,0.0448682,0.486575795,0,0.017857143,0,0.066666667,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0.046663556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.402621034,0.789962825,0.5,0.210526316,0.454545455,0.258643617,0.391891892,0.544401544,0.359001041,0.058587882,0.138399597,0.002435757,0.066666667,0.066666667,0.084668192,0.385542169,0.000857143,0.249662921,0.0448682,0.430400661,0,0,0,0,0,0,0,0,0,0.08,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.098647972,0.085556115,0.153452685,0.066666667,0.066666667,0.199084668,0.259036145,0.000654762,0.488539326,0.052880378,0.661916563,0,0.714285714,0,0,0,0.5,0,0,0.068493151,0,0,0,0.277777778,0,0,0,0,0,0.018665422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.098647972,0.085556115,0.153452685,0.066666667,0.066666667,0.199084668,0.240963855,0.000607143,0.00494382,0.047672462,0.695786865,0,0.714285714,0,0,0,0.5,0,0,0,0.1,0,0,0.277777778,0,0,0,0,0,0.018665422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.008512769,0.050327126,0.004871514,0,0.066666667,0.121281465,0.218072289,0.000577381,0.229213483,0.048073071,0.611317637,0,0,0,0,0,0,0,0,0,0.05,0,0.332647462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.008512769,0.050327126,0.004871514,0,0.066666667,0.121281465,0.252409639,0.000567857,0.24494382,0.042464546,0.650557621,0.055555556,0,0,0,0,0,0,0,0,0,0,0.332647462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.008512769,0.050327126,0.004871514,0,0.066666667,0.118993135,0.281927711,0.000542857,0.249438202,0.042865155,0.662949195,0.022222222,0,0,0,0,0,0,0,0.034246575,0,0,0.318930041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.327997058,0.720260223,0.125,0.263157895,0.363636364,0.247672872,0.297297297,0.397683398,0.346514048,0.098647972,0.196275793,0.13396663,0.033333333,0,0.199084668,0.337349398,0.000797619,0.368921348,0.047912827,0.549979347,0,0.285714286,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.430689715,0.440520446,0.375,0.473684211,0.5,0.53125,0.391891892,0.691119691,0.662851197,0.018527792,0.055359839,0.121787846,0.033333333,0.033333333,0.084668192,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.272730792,0.398698885,0.375,0.263157895,0.363636364,0.292885638,0.243243243,0.32046332,0.78251821,0.018527792,0.100654253,0.121787846,0.066666667,0,0.107551487,0.307831325,0.000636905,0.100898876,0.042063937,0.570012392,0.111111111,0.178571429,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.470469812,1,0.125,0.210526316,0.545454545,0.317154255,0.445945946,0.756756757,0.108220604,0.018527792,0.056618017,0.248447205,0,0.05,0.141304348,0.325903614,0.000736905,0.280898876,0.0457896,0.278603883,0.05,0.053571429,0,0,0,0,0,0.111111111,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.168102364,0.55204461,0.375,0.105263158,0.272727273,0.127327128,0.148648649,0.138030888,0.714880333,0.038557837,0.125817816,0,0.133333333,0.266666667,0.199084668,0,0,0.326292135,0.045669418,0.328789756,0,0.357142857,0,0,0,0,0,0,0.068493151,0,0,0.336076818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.142908303,0.458178439,0.25,0.105263158,0.181818182,0.11668883,0.121621622,0.13030888,0.791883455,0.008512769,0.005032713,0.196078431,0.066666667,0,0.084668192,0,0,0,0,0,0,0.107142857,0,0,0,0,0.166666667,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.226756228,0.62267658,0.125,0.210526316,0.318181818,0.300531915,0.216216216,0.33976834,0.639958377,0.028542814,0.269250126,0.009743028,0.066666667,0.066666667,0.14187643,0.259036145,0.000607143,0.350561798,0.047271853,0.664188352,0,0,0,0,0,0,0,0,0.109589041,0,0,0,0,0,0.1,0,0,0,0.013999067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.187372965,0.492565056,0.125,0.157894737,0.045454545,0.279587766,0.175675676,0.363899614,0.588969823,0.002503756,0,0.07063695,0.066666667,0.066666667,0.14187643,0.277108434,0.000678571,0.433483146,0.049274898,0.541511772,0,0,0,0,0,0,0,0,0.273972603,0,0,0.120027435,0,0,0,0,0,0,0.186654223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.180210612,0.511152416,0.125,0.263157895,0.181818182,0.355053191,0.162162162,0.324324324,0.592091571,0.098647972,0.364871666,0,0.083333333,0.083333333,0.256292906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233317779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.468437252,0.691449814,0.5,0.578947368,0.363636364,0.60106383,0.432432432,0.418918919,0.464099896,0.008512769,0.075490689,0,0.033333333,0,0.082379863,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.04,0,0.192043896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.192686657,0.492565056,0.25,0.105263158,0.045454545,0.194481383,0.162162162,0.317567568,0.546305931,0.000500751,0.085556115,0,0.05,0.05,0.02173913,0.258433735,0.000616667,0.386067416,0.048073071,0.600578273,0,0,0,0,0,0,0,0,0.02739726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
0.168102364,0.55204461,0.375,0.105263158,0.272727273,0.127327128,0.148648649,0.138030888,0.714880333,0.078617927,0,0.216782365,0.2,0.2,0.199084668,0.325301205,0.000753571,0.33011236,0.046871244,0.63362247,0,0.357142857,0,0,0,0,0.222222222,0,0.136986301,0,0,0,0,0.5,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33
0.189686212,0.594795539,0.125,0.105263158,0.181818182,0.162898936,0.148648649,0.189189189,0.607700312,0.098647972,0.030196276,0,0.1,0.133333333,0.199084668,0.265060241,0.000678571,0.329213483,0.04847368,0.566707972,0.066666667,0,0,0,0,0,0,0,0,0,0,0.411522634,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4
0.138610891,0.539033457,0.25,0.157894737,0.227272727,0.296210106,0.121621622,0.170849421,0.669094693,0.399098648,0.427780574,0,0.066666667,0,0.42791762,0.319277108,0.000738095,0.326292135,0.046871244,0.55204461,0.133333333,0,0,0,0,0.4,0.444444444,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.048572859,0.115752391,0.121787846,0.066666667,0.133333333,0.164759725,0.193975904,0.000530952,0.624719101,0.055284032,0.633415944,0,0.642857143,0,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4
0.169941346,0.260223048,0.375,0.315789474,0.045454545,0.438164894,0.108108108,0.366795367,0.750260146,0.048572859,0.100654253,0.280112045,0.066666667,0.133333333,0.199084668,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.08,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.51
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.054982474,0.228485153,0,0.133333333,0.4,0.14187643,0,0,0,0,0,0,0.178571429,0,0,0,0,0,0,0.047945205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.65
0.189686212,0.594795539,0.125,0.105263158,0.181818182,0.162898936,0.148648649,0.189189189,0.607700312,0.098647972,0.030196276,0,0.1,0.133333333,0.199084668,0.253012048,0.000761905,0.264269663,0.045669418,0.447129285,0,0,0,0,0,0,0,0,0,0.06,0,0.411522634,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.125817816,0.255754476,0.133333333,0.133333333,0.199084668,0.385542169,0.000857143,0.249662921,0.046470635,0.181743081,0.027777778,0,0,0,0,0.8,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92
0.252405196,0.752788104,0,0.105263158,0.090909091,0.130319149,0.243243243,0.439189189,0.499479709,0.018527792,0.030196276,0,0.166666667,0.2,0.193363844,0.204216867,0.000464286,0.290426966,0.045989905,0.335605122,0.033333333,0.107142857,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0.531914894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.172002942,0.489776952,0.25,0.105263158,0.181818182,0.098071809,0.148648649,0.162162162,0.777315297,0.098647972,0,0.185726464,0.033333333,0,0.14187643,0.289156627,0.000666667,0.320898876,0.047672462,0.569186287,0,0,0,0,0,0,0,0,0.051369863,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.018527792,0.295671867,0,0.05,0,0.14187643,0.222891566,0.000511905,0.331460674,0.046871244,0.607187113,0,0.053571429,0,0,0,0,0,0,0.04109589,0,0,0,0.083333333,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.260113436,0.569702602,0.25,0.263157895,0.318181818,0.290890957,0.243243243,0.245173745,0.652445369,0.098647972,0.150981379,0.146145415,0,0,0.313501144,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0.136986301,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.081457248,0.594795539,0.125,0.052631579,0.181818182,0.113364362,0.081081081,0.085907336,0.718002081,0.198798197,0.503271263,0.194860553,0.333333333,0.333333333,0.542334096,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.233317779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.168102364,0.55204461,0.375,0.105263158,0.272727273,0.127327128,0.148648649,0.138030888,0.714880333,0.078617927,0,0.168067227,0.2,0.2,0.199084668,0.328915663,0.000807143,0.437303371,0.049675507,0.564229657,0.222222222,0.357142857,0,0,0,0,0.222222222,0,0,0,0,0,0,0.5,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.201010473,0.502788104,0.125,0.052631579,0.090909091,0.121675532,0.189189189,0.314671815,0.632674298,0.006509765,0.246602919,0.048715138,0.033333333,0,0.14187643,0.34939759,0.000785714,0.272359551,0.043265764,0.504956629,0.1,0.035714286,0,0.5,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.422462688,0.62267658,0.25,0.473684211,0.5,0.501329787,0.432432432,0.825289575,0.265348595,0.038557837,0.125817816,0.024357569,0.066666667,0.333333333,0.199084668,0.536144578,0.001291667,0.408988764,0,0.596860801,0,0,0,0,0,0,0,0,0.054794521,0,0,0.342935528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.189008692,0.566914498,0.25,0.105263158,0.272727273,0.210106383,0.189189189,0.269305019,0.733610822,0.118678017,0,0.26793326,0.1,0.066666667,0.244851259,0.536144578,0.001107143,0.321348315,0.046871244,0.522511359,0,0.178571429,0,0,0,0,0,0,0,0.1,0,0.171467764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.312994831,0.446096654,0.375,0.263157895,0.318181818,0.451462766,0.297297297,0.562741313,0.421436004,0.008512769,0.435329643,0,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.098647972,0.085556115,0.129095116,0.066666667,0.066666667,0.199084668,0.259036145,0.0005,0.439775281,0.052880378,0.576001652,0.222222222,0.714285714,0,0,0,0.5,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0.018665422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.098647972,0.085556115,0.141273901,0.066666667,0.066666667,0.199084668,0.246987952,0.000619048,0.468314607,0.054482814,0.615861214,0,0.714285714,0,0,0,0.5,0,0,0.102739726,0,0,0,0.277777778,0,0,0,0,0,0.018665422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.327997058,0.720260223,0.125,0.263157895,0.363636364,0.247672872,0.297297297,0.397683398,0.346514048,0.048572859,0.135883241,0.36292778,0.066666667,0.066666667,0.256292906,0.313253012,0.000666667,0.33258427,0.047271853,0.355225114,0.111111111,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.274182621,0.204460967,0.25,0.315789474,0.454545455,0.375,0.27027027,0.487451737,0.7710718,0.018527792,0.188726724,0.126659359,0,0.066666667,0.14187643,0.34939759,0.000797619,0.301797753,0.046070026,0.62267658,0,0,0,0,0,0,0,0.074074074,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.260729011,0.403345725,0.25,0.210526316,0.272727273,0.278590426,0.27027027,0.287644788,0.765868887,0.008512769,0.050327126,0.004871514,0,0.066666667,0.121281465,0.225903614,0.000586905,0.235955056,0.045669418,0.623709211,0,0,0,0,0,0,0,0,0.034246575,0,0,0.332647462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.294024275,0.63197026,0.25,0.105263158,0.227272727,0.215093085,0.283783784,0.522200772,0.505723205,0.018527792,0,0.243575691,0.166666667,0.166666667,0.313501144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0.171467764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.430689715,0.440520446,0.375,0.473684211,0.5,0.53125,0.391891892,0.691119691,0.662851197,0.018527792,0.221439356,0.104737547,0,0,0.14187643,0.361445783,0.000869048,0.4,0.04847368,0.608219744,0,0,0,0,0,0.1,0,0,0,0.04,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27
0.159933409,0.473977695,0.25,0.105263158,0.227272727,0.18018617,0.162162162,0.251930502,0.82830385,0.003505258,0.075490689,0.043843624,0.05,0,0.14187643,0.362650602,0.000714286,0.283370787,0.045388991,0.733168112,0.444444444,0,0,0.05,0,1,0,0,0,0,0,0.159465021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.018527792,0,0.387285349,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0.15,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.328771366,0.535315985,0.375,0.210526316,0.363636364,0.165558511,0.27027027,0.317567568,0.651404787,0.018527792,0,0.399464133,0.066666667,0.066666667,0.199084668,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.068493151,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.22462688,0.669144981,0.25,0.210526316,0.318181818,0.240691489,0.189189189,0.286679537,0.550468262,0.198798197,0.193759436,0,0.066666667,0,0.199084668,0,0,0,0,0,0.044444444,0.357142857,0,0,0,0,0,0,0,0,0,0,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
0.544609845,0.421933086,1,0.684210526,0.954545455,0.710771277,0.527027027,0.226833977,0.856399584,0.098647972,0.070457977,0.243575691,0.133333333,0,0.199084668,0.253614458,0.000541667,0,0.044227225,0.543990087,0,0.142857143,0,0,0,0,0,0,0.054794521,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2
0.622137478,0.479553903,0.5,0.473684211,0.409090909,0.621010638,0.635135135,0.421814672,0.665972945,0.008512769,0.150981379,0.048715138,0.033333333,0.1,0.109839817,0.246987952,0.000535714,0.199550562,0.043666373,0.681536555,0,0.071428571,0,0,0,0,0,0,0,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.26
0.139588455,0.288104089,0.375,0.157894737,0.363636364,0.270611702,0.135135135,0.143822394,0.889698231,0.023535303,0,0.164413592,0.05,0.016666667,0.084668192,0.242289157,0.000534167,0.22247191,0.044467591,0.47976043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27.34
0.209721443,0.353159851,0.375,0.210526316,0.090909091,0.381648936,0.175675676,0.434362934,0.646201873,0.048572859,0.267991948,0.030446961,0.05,0.05,0.14187643,0,0,0.309213483,0.046070026,0.580338703,0,0,0,0,0,0,0,0,0.020547945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.56
0.229079154,0.576208178,0,0.157894737,0.136363636,0.216422872,0.202702703,0.386100386,0.454734651,0.118678017,0.188726724,0,0.1,0.2,0.313501144,0.307228916,0.000642857,0.124719101,0.043265764,0.533044197,0,0,0,0,0,0.6,0,0,0,0,0,0.49382716,0,0,0,0,0,0,0.027998133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.56
0.185621092,0.524163569,0.25,0.105263158,0.227272727,0.098071809,0.162162162,0.159266409,0.74817898,0.048572859,0.115752391,0.121787846,0.066666667,0.133333333,0.164759725,0.191566265,0.000525,0.671685393,0.054482814,0.686286658,0,0.642857143,0.2,0,0,0,0,0,0,0,0,0,0.277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6
0.113426508,0.29739777,0.5,0.157894737,0.227272727,0.231050532,0.108108108,0.109073359,0.850156087,0.006509765,0.125817816,0.255754476,0.133333333,0.133333333,0.199084668,0.355421687,0.000892857,0.479325843,0.050877334,0.272614622,0,0,0,0,0,0.8,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.67
0.468437252,0.691449814,0.5,0.578947368,0.363636364,0.60106383,0.432432432,0.418918919,0.464099896,0.008512769,0.150981379,0.170502984,0,0.1,0.14187643,0,0,0,0,0,0.066666667,0.107142857,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.67
0.169941346,0.260223048,0.375,0.315789474,0.045454545,0.438164894,0.108108108,0.366795367,0.750260146,0.048572859,0.100654253,0.280112045,0.066666667,0.133333333,0.199084668,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0.018835616,0.0525,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7
